path,sentence
wav/griots-r6-3-Tx@-45.31-46.56.wav,Ɔ A Y'A WELE
wav/griots-r6-3-Tx@-450.426-452.21.wav,Ɔ O FƐRƐ TUN B'ALE BOLO
wav/griots-r6-3-Tx@-452.71-453.806.wav,A YE DEN CƐW SIGI
wav/griots-r6-3-Tx@-455.11-455.91.wav,Ɔ O TUMA NA
wav/griots-r6-3-Tx@-456.507-460.0.wav,A DENKƐ FƆLƆ O MƆNZƆN DENKƐ FƆLƆ O DE YE DA YE
wav/griots-r6-3-Tx@-461.618-463.31.wav,Ɔ O TUMA NA U YE FA TƆGƆ FAR'A KAN
wav/griots-r6-3-Tx@-464.0-465.21.wav,KO DA MƆNZƆN
wav/griots-r6-3-Tx@-466.896-468.11.wav,Ɔ O MƆNZƆN
wav/griots-r6-3-Tx@-468.81-470.31.wav,ANI JELI MINNU JƐRA
wav/griots-r6-3-Tx@-471.036-472.81.wav,CƐTIGIBA DANTƐ TUN B'O JELIW LA
wav/griots-r6-3-Tx@-474.11-475.11.wav,O CƐTIGIBA DANTƐ
wav/griots-r6-3-Tx@-475.4-476.8.wav,O DE BƆRA MANDEN
wav/griots-r6-3-Tx@-477.91-478.91.wav,A BƆRA MANDEN
wav/griots-r6-3-Tx@-479.303-480.91.wav,A NANA SEGU JAMANA KAN
wav/griots-r6-3-Tx@-481.71-482.86.wav,A TƐMƐNA SIRA MINNU FƐ
wav/griots-r6-3-Tx@-483.5-484.6.wav,OLU YE BARO WƐRƐ YE
wav/griots-r6-3-Tx@-484.9-486.2.wav,A NANA SEGU JAMANA KAN
wav/griots-r6-3-Tx@-486.504-487.9.wav,A NI FAAMA MIN JƐRA
wav/griots-r6-3-Tx@-49.5-50.4.wav,FƐN FILA BƐ YEN
wav/griots-r6-3-Tx@-491.51-492.81.wav,O TUMANA O DE YE MƆNZƆN YE
wav/griots-r6-3-Tx@-494.406-495.41.wav,Ɔ A NI MƆNZƆN JƐRA
wav/griots-r6-3-Tx@-496.317-497.0.wav,O Y'A SƆRƆ
wav/griots-r6-3-Tx@-499.51-500.51.wav,Ɔ O Y'A SƆRƆ
wav/griots-r6-3-Tx@-500.9-502.41.wav,JELI SANGOYO BƐ YEN
wav/griots-r6-3-Tx@-503.11-505.11.wav,O Y'A SƆRƆ KƆNƐ JELIW BƐ YEN
wav/griots-r6-3-Tx@-505.422-507.41.wav,O Y'A SƆRƆ JABATƐ JELIW BƐ YEN
wav/griots-r6-3-Tx@-509.112-510.112.wav,O CƐTIGIBA DANTƐ
wav/griots-r6-3-Tx@-513.514-514.51.wav,AYI A TƆGƆ TƐ CƐTIGIBA
wav/griots-r6-3-Tx@-515.079-517.81.wav,MƐ NI MƆNZƆN TUN YE DƆNKOTIGIW FARA ƝƆGƆN KAN
wav/griots-r6-3-Tx@-518.364-519.51.wav,KA SEKOTIGIW FARA ƝƆGƆN KAN
wav/griots-r6-3-Tx@-519.91-522.51.wav,KA KƐLƐ WO KƐLƐ SARAKA LATURU DA
wav/griots-r6-3-Tx@-52.647-54.01.wav,N'I K'A FƐN WO FƐN KA K'I YE
wav/griots-r6-3-Tx@-524.01-525.51.wav,N'U Y'A SARAKA LATURU DA
wav/griots-r6-3-Tx@-526.174-530.51.wav,N'U Y'A FARA ƝWAN KAN COGO WO COGO N'U BƐNNA FƐN WO FƐN KAN CƐTIGIBA DANTƐ DE TU B'A LABAN DA
wav/griots-r6-3-Tx@-531.223-533.01.wav,N'A YE LABAN DA N'A Y'A BƆGƆ BIN
wav/griots-r6-3-Tx@-533.91-534.81.wav,N'A Y'A LAJƐ
wav/griots-r6-3-Tx@-539.31-540.41.wav,CƐ TI SE K'A WILI KA BƆ YEN
wav/griots-r6-3-Tx@-54.51-56.01.wav,ALA SƆNNA O BƐ KƐ E YE
wav/griots-r6-3-Tx@-540.61-541.61.wav,A N'A KA JELIYA
wav/griots-r6-3-Tx@-542.01-544.41.wav,O TUMANA U K'A MA KO AA KO NIN YE TIƝƐTIGIBA YE
wav/griots-r6-3-Tx@-544.696-545.71.wav,AA NIN YE TIƝƐTIGIBA YE
wav/griots-r6-3-Tx@-545.91-547.51.wav,N'A YE FƐN WO FƐN FƆ O TƐ WILI DƐ
wav/griots-r6-3-Tx@-547.91-549.0.wav,NIN YE TIƝƐTIGIBA YE
wav/griots-r6-3-Tx@-549.21-552.31.wav,O TUMANA TƆGƆ TUNUNA K'A KƐ TIƝƐTIGIBA YE
wav/griots-r6-3-Tx@-553.41-554.71.wav,A BƆRA MANDEN DE
wav/griots-r6-3-Tx@-556.91-558.91.wav,A BALEMAKƐ O DE YE JEMORI DANTƐ YE
wav/griots-r6-3-Tx@-559.655-560.71.wav,O SIW BƐ KOLEN
wav/griots-r6-3-Tx@-561.21-562.31.wav,O SIW BƐ KANGABA
wav/griots-r6-3-Tx@-562.614-564.01.wav,O SIW BƐ LAGINƐ
wav/griots-r6-3-Tx@-564.31-565.21.wav,O SIW BƐ KITA
wav/griots-r6-3-Tx@-566.893-567.96.wav,O CƐTIGIBA DANTƐ
wav/griots-r6-3-Tx@-568.6-570.61.wav,Ɔ O TUMANA O DE NI MƆNZƆN JƐRA
wav/griots-r6-3-Tx@-57.0-59.3.wav,AA A K'O YE JUMƐN YE
wav/griots-r6-3-Tx@-571.71-572.61.wav,JƐ IN KƆNƆ
wav/griots-r6-3-Tx@-575.081-575.91.wav,FO SAYA
wav/griots-r6-3-Tx@-577.022-578.71.wav,Ɔ CƐTIGIBA DANTƐ
wav/griots-r6-3-Tx@-579.31-580.31.wav,MƆNZƆN SALEN
wav/griots-r6-3-Tx@-581.5-582.5.wav,A YE BA TIGƐ
wav/griots-r6-3-Tx@-583.824-585.21.wav,KA TAA SEGU BA KƆFƐ
wav/griots-r6-3-Tx@-585.81-587.01.wav,DUGU DƆ BƐ YEN KO FARAKƆ
wav/griots-r6-3-Tx@-588.31-589.01.wav,O FARAKƆ
wav/griots-r6-3-Tx@-589.722-592.71.wav,BAMAKƆ KATI SIRAKƆRƆ NEGETANNA DE BƆR'O FARAKƆ LA
wav/griots-r6-3-Tx@-59.91-60.71.wav,A KO A FƆLƆ
wav/griots-r6-3-Tx@-597.794-598.51.wav,A SIGIRA
wav/griots-r6-3-Tx@-599.718-601.41.wav,DA YE TILE WOLONFILA KƐ
wav/griots-r6-3-Tx@-6.858-8.01.wav,U KA TAA N'A YE MINNI
wav/griots-r6-3-Tx@-601.733-603.41.wav,A ƝƐ MA DA CƐTIGIBA DANTƐ KAN
wav/griots-r6-3-Tx@-604.484-605.7.wav,A KO SEGU JELIW BƐ YAN
wav/griots-r6-3-Tx@-606.718-608.61.wav,MƐ NE FA KA JELIKƐ TƐ YAN
wav/griots-r6-3-Tx@-609.193-612.51.wav,N'O YE BA DANƐ YE A TUN B'A F'A MA BA DANƐ SABULA A N'ALE FA DE JƐRA
wav/griots-r6-3-Tx@-613.473-616.61.wav,Ɔ NKA MUN YE ƝAMAKALA SEGU JELIKUNTIGIYA
wav/griots-r6-3-Tx@-617.4-618.91.wav,MUN Y'A DI DANTƐW MA
wav/griots-r6-3-Tx@-63.358-64.41.wav,WALIMA MAAƝUMANYA
wav/griots-r6-3-Tx@-64.81-65.81.wav,N'O YE WALIJUYA YE
wav/griots-r6-3-Tx@-67.417-69.31.wav,AA A KO O TUMA NA
wav/griots-r6-3-Tx@-70.299-73.11.wav,Ɛ A KO N TƐ SE KA MAAƝUMANYA TA
wav/griots-r6-3-Tx@-73.701-74.701.wav,NI N YE MAAƝUMANYA TA
wav/griots-r6-3-Tx@-75.01-76.11.wav,DIMI MINNU DONNA NE NA
wav/griots-r6-3-Tx@-76.402-78.1.wav,N FASO FƐ N TƐ SE K'A BƆ
wav/griots-r6-3-Tx@-8.61-10.51.wav,U KA TAA N'A YE SEKO MUKUTARI KABIRU FƐ YEN
wav/griots-r6-3-Tx@-80.81-82.81.wav,AA U K'A MA K'O YE TIƝƐ YE
wav/griots-r6-3-Tx@-86.91-87.41.wav,MUNNA
wav/griots-r6-3-Tx@-88.01-89.91.wav,ALA WELE BƐ FƐN BƐƐ SE ADAMADEN MA
wav/griots-r6-3-Tx@-90.71-91.41.wav,FO FƐN FILA
wav/griots-r6-3-Tx@-92.023-93.81.wav,KIRAYA ANI NABIƝUMANYA
wav/griots-r6-3-Tx@-94.31-96.01.wav,AYI ALA WELE T'I KƐ NABIƝUMAN YE
wav/griots-r6-3-Tx@-96.492-97.41.wav,A T'I KƐ KIRA YE
wav/griots-r6-3-Tx@-97.874-99.36.wav,ALA Y'OLU BULONDA DA TUGUN
wav/griots-r6-3-Tx@-99.91-101.31.wav,KIRA KƐMƐ SABA ANI TAN NI SABA
wav/griots-r6-5-Tx@-0.6-2.073.wav,A KO SEGU CƐ DE BANNA
wav/griots-r6-5-Tx@-101.49-102.131.wav,TOGOLA
wav/griots-r6-5-Tx@-103.417-104.678.wav,KUMA MAN DI A KƆRƆ DE KA DI
wav/griots-r6-5-Tx@-105.129-106.928.wav,N M'A F'I YE KO N BƐ N DƆNFORO KƆNƆ
wav/griots-r6-5-Tx@-108.315-110.372.wav,A LAKALI COGO O TƐ NE KƆNƆ GAN
wav/griots-r6-5-Tx@-111.355-116.34.wav,O TUMA NA TIƝƐTIGIBA DANTƐ A YE BARIKA DA
wav/griots-r6-5-Tx@-117.3-118.724.wav,A TERIKƐ DENKƐ YE
wav/griots-r6-5-Tx@-119.694-121.461.wav,A KƐRA A TERIKƐ DEN DON
wav/griots-r6-5-Tx@-121.749-123.086.wav,A TILA LA KA KƐ A JATIGI YE
wav/griots-r6-5-Tx@-123.626-125.338.wav,PARISIKE A SI TUN KA KƆRƆBA DƆƆNIN
wav/griots-r6-5-Tx@-131.205-135.777.wav,A BARIKA JIRI JARA MƆDEN NI JIRIBA JARA MƆDEN SANKUN JARA ANI WAYITADUNU
wav/griots-r6-5-Tx@-136.868-140.17.wav,JARA CƐMAN BƐ KOLOBAW KARI MUSOMAN BƐ KOLOBAW SUSU
wav/griots-r6-5-Tx@-141.232-143.431.wav,JARASUBAW U BƐ JARA LA O
wav/griots-r6-5-Tx@-144.052-146.3.wav,AWƆ O BƐ JARA LA NKALON T'O LA
wav/griots-r6-5-Tx@-146.645-149.448.wav,A KO O TUMA NA N JIƝƐNA N'A YE
wav/griots-r6-5-Tx@-15.11-16.11.wav,U NAN'A FƆ A YE
wav/griots-r6-5-Tx@-150.237-151.438.wav,A KO I BƐ SIRA DIYAN
wav/griots-r6-5-Tx@-151.74-152.674.wav,NE YE JELI DE YE
wav/griots-r6-5-Tx@-153.526-157.755.wav,O Y'A SƆRƆ O TIƝƐTIGIBA DANTƐ A YƐRƐ KA DUGU SIGILENW BƐ YEN
wav/griots-r6-5-Tx@-16.598-18.61.wav,DA KO YE T'A FƆ A YE
wav/griots-r6-5-Tx@-162.721-165.221.wav,O DƆ O YE MIMANA YE
wav/griots-r6-5-Tx@-165.687-168.515.wav,A TƆGƆ TƐ MIMANA A TƆGƆ YE MINDANGAN DE YE
wav/griots-r6-5-Tx@-169.084-170.621.wav,A TUN BƐ TAA DONSO YAALA LA
wav/griots-r6-5-Tx@-170.963-174.257.wav,SOGOW BƐ TAA MIN DANKAN MIN NA N'A TUN BƐ SOGO FAGA YE
wav/griots-r6-5-Tx@-174.618-175.719.wav,O YE MIMANA YE
wav/griots-r6-5-Tx@-176.415-177.349.wav,O BƐ SEGU JAMANA KAN
wav/griots-r6-5-Tx@-178.043-182.91.wav,Ɔ O TUMA NA JELIW BƐ KOORI YƆRƆ MIN NA N'A Y'O DUGU SIGI O YE JELIBUGU YE
wav/griots-r6-5-Tx@-183.828-185.458.wav,O YE TIƝƐTIGIBA DANTƐ KA DUGU SIGILENW YE
wav/griots-r6-5-Tx@-188.034-192.08.wav,N'AN KO K'AN B'A BƐƐ FƆ YAN WAATI B'AN TA AN TIGƐ MA
wav/griots-r6-5-Tx@-19.294-20.16.wav,KO NE KO K'A KA NA
wav/griots-r6-5-Tx@-193.438-195.986.wav,O KOSƆN A KO I BƐ SIRAN DI YAN
wav/griots-r6-5-Tx@-196.939-202.431.wav,N BƐ TAA DIKALIMANSA N BƐ TAA ALE DEN DƆ ƝINI A BƐNA FARAKƆ MANSAYA KƐ
wav/griots-r6-5-Tx@-2.98-4.135.wav,A KO N KANUKƐ SARA
wav/griots-r6-5-Tx@-202.812-203.717.wav,A BƐNA YEN MARA
wav/griots-r6-5-Tx@-204.181-207.723.wav,A TAARA DIKALIMANSA O Y'A DENKƐ D'A MA
wav/griots-r6-5-Tx@-208.299-210.642.wav,A DENKƐ FƆLƆ BƐ YEN A M'O DI
wav/griots-r6-5-Tx@-21.608-23.663.wav,A SEGINNA A KA KUMAKAN IN KAN
wav/griots-r6-5-Tx@-212.393-213.799.wav,SABANAN O DE YE SERIBAJAN YE
wav/griots-r6-5-Tx@-214.778-215.37.wav,TAARAWELE DON
wav/griots-r6-5-Tx@-215.974-218.563.wav,A NANA N'O YE KA N'O SIGI SEGU FARAKƆ
wav/griots-r6-5-Tx@-219.681-220.504.wav,BA KƆFƐ
wav/griots-r6-5-Tx@-221.419-224.88.wav,A NANA K'O SIGI YEN O KA KƐ DUGU IN MARABAGA YE
wav/griots-r6-5-Tx@-225.515-227.7.wav,JELI TƐ DUGU MARA
wav/griots-r6-5-Tx@-229.191-233.052.wav,O TUMA KULUKƆRƆ TULOMAJƆ CƐNFA TAARAWELE TUN BƐ CƐNFALA
wav/griots-r6-5-Tx@-234.892-238.494.wav,CƐNFA TAARAWELE O TUMA NA O DENMUSO DƆ DE TUN BƐ YEN
wav/griots-r6-5-Tx@-238.758-242.631.wav,KO ƝA TAARAWELE A Y'O DE ƝINI KO DI SERIBAJAN MA
wav/griots-r6-5-Tx@-247.14-248.72.wav,AN DA BƐNA SE O MA
wav/griots-r6-5-Tx@-249.475-250.788.wav,A YE CƐŊANA CƐŊANA MINNU WOLO
wav/griots-r6-5-Tx@-251.63-252.54.wav,N DA BƐNA SE OLU MA
wav/griots-r6-5-Tx@-253.132-255.323.wav,Ɔ O TUMA NA O DƆ YE FARAKƆ BUWATU YE
wav/griots-r6-5-Tx@-256.109-259.707.wav,BUWATU TAARAWELE O YE CƐ MIN YE O SIDƆNNA
wav/griots-r6-5-Tx@-259.959-264.094.wav,FARAKƆ DUGUKOLO SANFƐ FARAFINNA BINAKU KAN BUWATU TAARAWELE O DƆNNA
wav/griots-r6-5-Tx@-264.538-266.819.wav,Ɔ NE M'A F'I YE KO DEN DƆ B'A BA DON FURU LA WA
wav/griots-r6-5-Tx@-267.984-273.164.wav,ƝA TAARAWELE FURULA KUN MIN NA KO MIN B'A SOGOLA O YE DEN SƐBƐ YE
wav/griots-r6-5-Tx@-273.942-276.472.wav,N'O WOLOLA DIƝƐMAA B'O LAKODƆN
wav/griots-r6-5-Tx@-282.034-282.727.wav,TAARAWELELAKAW DON
wav/griots-r6-5-Tx@-285.58-286.751.wav,KA TABAKƆRƆ FARA O KAN
wav/griots-r6-5-Tx@-287.074-288.098.wav,U BƐ MANSAYA KUNNA YEN
wav/griots-r6-5-Tx@-288.386-290.07.wav,U NANA SIRA MIN FƐ NE B'O DƆN
wav/griots-r6-5-Tx@-29.791-30.956.wav,KA TAA FARAKƆ
wav/griots-r6-5-Tx@-291.562-293.022.wav,N BƐ N JATIGIW BƐƐ LAJƐLEN FO
wav/griots-r6-5-Tx@-293.481-296.03.wav,SIRAKƆRƆ NƐGƐTANA A N'A LAMINI BƐƐ LA
wav/griots-r6-5-Tx@-296.379-298.899.wav,BAMAKƆ FARAFINNA ANI FARAJƐLA
wav/griots-r6-5-Tx@-299.833-305.673.wav,AN BƐ CIƝƐTIGIBA DANTƐ JƐ MIN DONNA ANI DAMƆZƆN CƐ N MA ƝINA AN B'O YƆRƆ DE LA
wav/griots-r6-5-Tx@-309.981-311.019.wav,A B'A BILASIRA
wav/griots-r6-5-Tx@-31.108-32.597.wav,KA TAA TIƝƐTIGIBA DANTƐ NƆFƐ
wav/griots-r6-5-Tx@-311.839-313.973.wav,KƆMI A YƐRƐ TUN YE LATURUDALA YE LATURUMANSA DON
wav/griots-r6-5-Tx@-314.51-315.631.wav,A B'O ƝƐDƆN KƆSƐBƐ
wav/griots-r6-5-Tx@-315.972-319.426.wav,Ɔ NI MINNU KA KAN KA KƐ SEGU FANGA KO LA A B'O KƐ
wav/griots-r6-5-Tx@-32.744-35.181.wav,KO BA DANTƐ N NA N'I NƆFƐ
wav/griots-r6-5-Tx@-320.45-323.26.wav,O DA MƆZƆN A YE MARAW KƐ
wav/griots-r6-5-Tx@-323.921-328.96.wav,K'A DAMINƐ SEGU KA T'A BILA KURUSABANANKƆRƆ FO LAGINƐ
wav/griots-r6-5-Tx@-329.556-332.981.wav,DA MƆZƆN Ɔ NI LAGINƐ FƆRA BAMAKƆ BE YƆRƆ JUMƐN
wav/griots-r6-5-Tx@-340.057-341.004.wav,BAMAKO DE KA SURUN A LA
wav/griots-r6-5-Tx@-341.172-342.777.wav,O TUMA NA A YE MINƐNI KƐ NIN BƐƐ LA
wav/griots-r6-5-Tx@-343.741-344.855.wav,KUMA YE MAA MIN KƆNƆGAN
wav/griots-r6-5-Tx@-345.765-348.966.wav,DON MIN NA MANDEN BƐ TAA SAMAƝANA BASI NƆFƐ
wav/griots-r6-5-Tx@-349.984-351.954.wav,A KA NA DON MANINKA NI SEGU CƐ
wav/griots-r6-5-Tx@-35.76-38.03.wav,I TƐ KA TAA N LAJƐ KUN MIN NA I K'O FƆ N YE
wav/griots-r6-5-Tx@-352.58-359.75.wav,O DON O DA MƆZƆN IN ALE DE KƐRA SABABU YE KA O SAMAƝANA BASI K'A FAGA
wav/griots-r6-5-Tx@-360.688-364.628.wav,O B'A JIRA K'A FƆ A KO BOLI YƐLƐNNA NIN DUGUKOLO NIN BƐƐ KAN
wav/griots-r6-5-Tx@-365.331-368.28.wav,O TUMA NA O DA MƆZƆN Ɔ A YE MARAW KƐ
wav/griots-r6-5-Tx@-372.533-373.8.wav,N'O YE BURUKINA JAMANA YE
wav/griots-r6-5-Tx@-376.286-378.428.wav,KA TAA FO SENEGALI JAMANAW KAN
wav/griots-r6-5-Tx@-379.857-383.515.wav,O TUMA NA A KA MARA BONYANA A KA MARA KANHƆNYANA
wav/griots-r6-5-Tx@-386.555-388.679.wav,ALE BA O DE TUN YE BAJƆNI YE
wav/griots-r6-5-Tx@-39.26-40.587.wav,A KO I FA TUN YE CƐ DE YE
wav/griots-r6-5-Tx@-390.29-391.726.wav,U B'A FƆ A MA KO BAJƆNI DEN
wav/griots-r6-5-Tx@-392.558-393.648.wav,MISIKANTIGƐDINGƐ
wav/griots-r6-5-Tx@-394.308-397.014.wav,Ɔ KO A TƐ SENBAW TUNU
wav/griots-r6-5-Tx@-397.628-399.276.wav,NKA A BƐ NINKƐNƐ CAMAN KARABA
wav/griots-r6-5-Tx@-4.923-5.961.wav,N FURUKƐ SARA
wav/griots-r6-5-Tx@-403.277-404.627.wav,N'A KO I TƐ SI I TƐ SI
wav/griots-r6-5-Tx@-405.077-408.363.wav,A MA NI DA FOSI KAN DUGUKOLO KAN K'A MA KƐ
wav/griots-r6-5-Tx@-409.462-410.257.wav,FAAMA DA
wav/griots-r6-5-Tx@-41.6-42.59.wav,CƐ ŊANA TUN DON
wav/griots-r6-5-Tx@-410.92-415.71.wav,O DON BAJONI TUN BƐ WASO MUSOW LA NI KUMAKAN SABA YE
wav/griots-r6-5-Tx@-416.229-421.185.wav,KO ALA YE FƐ DƆ K'ALE YE KABINI DIƝƐ DANNA FO BI A M'O KƐ MƆGƆWƐRƐ YE
wav/griots-r6-5-Tx@-422.741-425.812.wav,N'U Y'A ƝINIKA A B'A FƆ K'ALE BAJƆNI BƐ WASO
wav/griots-r6-5-Tx@-426.456-429.535.wav,SABULA MUNNA ALE WOLOLA K'A SƆRƆ A FA YE FAAMA YE
wav/griots-r6-5-Tx@-430.637-433.015.wav,K'ALE FA K'O TUN YE MANSA YE
wav/griots-r6-5-Tx@-433.242-436.046.wav,A FƆR'ALE MA ALE WOLO K'A SƆRƆ A BƐ KA FƆ ALE MA KO FAAMA DEN
wav/griots-r6-5-Tx@-437.747-442.04.wav,A NANA FURU MƆZƆN MA KƐLƐ MƆZƆN MA O YE FAAMA YE
wav/griots-r6-5-Tx@-442.297-444.127.wav,A FƆRA ALE BAJƆNI MA KO FAAMA MUSO
wav/griots-r6-5-Tx@-446.155-448.261.wav,A NANA FAAMA WOLON'O YE DA YE
wav/griots-r6-5-Tx@-448.357-451.482.wav,K'A TILALA K'A FƆ ALE BAJƆNI MA KO FAAMA BA
wav/griots-r6-5-Tx@-452.145-456.757.wav,ALA YE NIN KUMAKAN SABA ALE YE O KALIFA ALE BAJƆ DE MA A M'A KƐ MUSO WƐRƐ YE
wav/griots-r6-5-Tx@-457.468-458.641.wav,WALAYI NI MUSO ƝƐNA I BƐ WASO
wav/griots-r6-5-Tx@-460.07-461.797.wav,NI MUSO ƝƐNA I BƐ WASO
wav/griots-r6-5-Tx@-465.851-467.198.wav,JALA KUNAYA YE JALAJU DE YE
wav/griots-r6-5-Tx@-468.536-471.371.wav,TAMARO TIMIYA YE TAMARO JU DE YE
wav/griots-r6-5-Tx@-472.518-474.884.wav,TOGOLA BƆ HADAMADEN YƐRƐ YE BƆKOLO DE YE
wav/griots-r6-5-Tx@-476.049-477.303.wav,HADAMADEN Y'I BƆKOLO YE
wav/griots-r6-5-Tx@-477.837-480.126.wav,O TUMA NA AN BƐ WELE BILA
wav/griots-r6-5-Tx@-481.493-484.876.wav,FARAFINNA NI FARAJƐLA AN KA SEGIN AN DANBEKƆRƆW MA
wav/griots-r6-5-Tx@-486.189-488.762.wav,NAFA BƐ O DE LA WA O DE BƐ LABAN
wav/griots-r6-5-Tx@-490.023-493.341.wav,HALI AN FILƐ KƐNƐ MIN KAN NIN YE MUN DON DANBE ƝƐDƆNNI TƐ
wav/griots-r6-5-Tx@-493.955-495.061.wav,KUNU TUN BƐ COGO DI
wav/griots-r6-5-Tx@-501.393-503.469.wav,O TUMA NA AN BƐ ALA FO
wav/griots-r6-5-Tx@-503.899-504.77.wav,KA ALA BARIKA DA
wav/griots-r6-5-Tx@-505.213-509.226.wav,O FAAMA DA A KA KƐLƐ LABAN O DE KƐRA KƆN YE
wav/griots-r6-5-Tx@-51.227-52.11.wav,A NIN M'A SƆSƆ
wav/griots-r6-5-Tx@-510.368-513.443.wav,KƆNKƐLƐ A KA KƐLƐ LABAN KƐR'O YE
wav/griots-r6-5-Tx@-514.007-515.327.wav,A MA TO KƐLƐ LA DƐ
wav/griots-r6-5-Tx@-515.855-516.615.wav,A MA TO KƐLƐ LA
wav/griots-r6-5-Tx@-517.195-521.442.wav,FAAMA DA A SARA MIN DAAKOLONDUGU
wav/griots-r6-5-Tx@-52.742-53.683.wav,A KO I YE TIƝƐ FƆ
wav/griots-r6-5-Tx@-527.53-529.972.wav,FEREKESE FANFƐ DAAKOLONDUGU BƐ YEN
wav/griots-r6-5-Tx@-530.475-537.184.wav,ƆƆ A DƆNBAAW B'A DƆN KA FƆ KO N BƐ KA MIN FƆ KO TAN DON HAKAN TIƝƐ DON
wav/griots-r6-5-Tx@-538.095-540.938.wav,A SARA KƆNƆDIMI DE Y'A MINƐ A BƆTƆ KƐLƐ LA
wav/griots-r6-5-Tx@-54.511-60.036.wav,KO MƐ NE FA TUN YE CƐFARIN YE NKA FƆNISERE TƐ
wav/griots-r6-5-Tx@-541.351-542.166.wav,FAAMA DA
wav/griots-r6-5-Tx@-542.576-546.716.wav,Ɔ A SU NANA COGO MIN NA SEGU JAMANA KAN ANW B'O DƆN
wav/griots-r6-5-Tx@-547.649-558.068.wav,Ɔ O TUMA NA N'I Y'A YE N KO TARIKU LA N TƐ MAGA YƆRƆ WƐRƐ LA NI JARAW TƐ SEGU DUGUKOLO SANFƐ PARISIKE SEGU TARIKU YE LƐKƐSƐ YE
wav/griots-r6-5-Tx@-560.473-566.485.wav,A FƆR'I DIƝƐ YƆRƆ O YƆRƆ KO KO O KO KƐRA SEGU JAMANA KA I BƐ T'I JƆ A YƆRƆ LA I B'A Y'I ƝƐNA
wav/griots-r6-5-Tx@-567.025-567.963.wav,Ɔ HƆN A BƐ JIRA
wav/griots-r6-5-Tx@-572.873-574.294.wav,A BƆNAW FILƐ
wav/griots-r6-5-Tx@-574.783-579.168.wav,N'I TARIKU FƆRA KO KARISA YE KARISA YE A BƆNAW MA YE O KUMA KA CA DƐ
wav/griots-r6-5-Tx@-580.393-583.974.wav,O TUMA NA O YE TIƝƐ MIN YE O JƐNGƐLEN DON
wav/griots-r6-5-Tx@-584.206-589.389.wav,O TUMA NA SEGU TARIKU MALI KƆNƆ YAN O YE TARIKU SAHALEN DE YE
wav/griots-r6-5-Tx@-589.48-591.543.wav,N'A LAKILA SƆSƆLI T'A LA
wav/griots-r6-5-Tx@-6.78-8.091.wav,N KƆNƆFƆƝƆƆN SARA
wav/griots-r6-5-Tx@-61.227-63.56.wav,DENKƐ YƐRƐ B'A FƐ KA JƆYƆRƆ JIRA A FA KA JELIKƐ LA
wav/griots-r6-5-Tx@-64.105-66.829.wav,A KO NE FA TUN YE CƐFARIN YE N KA FƆNISERE TUN TƐ
wav/griots-r6-5-Tx@-67.551-72.39.wav,A KO KA DAMINƐ FARAKƆ YAN KA TAA BILA KULUKƆRƆ TULOMAJƆ
wav/griots-r6-5-Tx@-8.228-9.312.wav,CƐ TƐ SEGU TUGU
wav/griots-r6-5-Tx@-80.689-86.192.wav,A KO KA DAMINƐ FARAKƆ YAN KA T'A BILA TULOMAJƆ N'O YE KULUKƆRƆ MARA YE JARAW TA DON
wav/griots-r6-5-Tx@-87.718-88.74.wav,KULUKƆRƆ YE JARAW DE TA YE
wav/griots-r6-5-Tx@-90.118-96.779.wav,NI A YE N DIYA NI KUMA DIYARA N DA NE B'A FƆ BAMAKƆ BƐ JARAW DE KA DUGUKOLO SANFƐ
wav/griots-r6-5-Tx@-98.821-101.159.wav,KUMA MAN DI A KƆRƆ DE KA DI
wav/griots-r7-1-Tx@-102.342-103.61.wav,AN BƐƐ BƐ ALE KA SE KƆNƆ
wav/griots-r7-1-Tx@-106.204-107.42.wav,JAMANA TƆƆRƆLI LA
wav/griots-r7-1-Tx@-108.552-110.21.wav,MAAW SERA U GƐNFƐNSEN MAN
wav/griots-r7-1-Tx@-111.066-113.07.wav,ALA NANA MUN KƐ RAZALI KA SE KƆNƆ
wav/griots-r7-1-Tx@-113.399-115.97.wav,A YE KƐLƐ DE CI RAZALI MAN K'A TO A KA FANGA LA
wav/griots-r7-1-Tx@-116.249-118.15.wav,RAZALI TUN YE MASAKƐ KAFIRI DE YE
wav/griots-r7-1-Tx@-118.289-119.58.wav,A MA SUN A SALI
wav/griots-r7-1-Tx@-119.8-121.45.wav,A BƐ MAAW FAGA SU FE A BƐ MAAW FAGA TILE FƐ
wav/griots-r7-1-Tx@-12.483-13.483.wav,DONKAN B'A LA
wav/griots-r7-1-Tx@-124.8-126.53.wav,O RAZALI NANA TO A KA SE KƆNƆ
wav/griots-r7-1-Tx@-126.792-130.32.wav,MASA MIN KA SE KA BON NI SE BƐƐ YE N'O YE ARAHAMANI MASA YE
wav/griots-r7-1-Tx@-130.492-133.93.wav,A NA NA KƐLƐBOLO DE CI RAZALI KA DUGU MAN N'O YE KANI JAMANA
wav/griots-r7-1-Tx@-135.472-136.84.wav,KƐLƐ CUNNA RAZALI KAN
wav/griots-r7-1-Tx@-137.47-138.75.wav,A MA KƐLƐ BƆFAN DƆN
wav/griots-r7-1-Tx@-139.06-140.3.wav,A MA KƐLƐ DONFAN DƆN
wav/griots-r7-1-Tx@-14.139-15.26.wav,NI YE SORI DON KAN YE
